IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
354850;SP;SANTOS;5064929;COOPERATIVA SANTISTA DE MEDICOS;COOPERATIVA SANTISTA DE MEDICOS;47779319000120;;M;AVENIDA CONSELHEIRO NEBIAS;368;VILA MATHIAS;11015002;-23.94581;-46.32172
354850;SP;SANTOS;3434036;JOSE LUIZ BOECHAT PAIONE;JOSE LUIZ BOECHAT PAIONE;;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;3664244;CADMO ACCIOLY DE GUSMAO;CADMO ACCIOLY DE GUSMAO;;;M;RUA DOUTOR CARVALHO DE MENDONCA;247;VILA BELMIRO;11070101;-23.95368;-46.33746
354850;SP;SANTOS;3664260;ROSILEA LEAL DIAS MONGON;ROSILEA LEAL DIAS MONGON;;;M;RUA ALVARO ALVIM;92;EMBARE;11020000;-23.97094;-46.31571
354850;SP;SANTOS;3664341;IZILDA FERREIRA PUPO;IZILDA FERREIRA PUPO;;;M;AVENIDA CONSELHEIRO NEBIAS;532;BOQUEIRAO;11045000;-23.94581;-46.32172
354850;SP;SANTOS;3664503;LASCANE OFTALMOLOGIA E ODONTOLOGIA LTDA;LASCANE OFTALMOLOGIA E ODONTOLOGIA LTDA;03424664000176;;M;RUA BARAO DE PARANAPIACABA;242;ENCRUZILHADA;11050251;-23.95670;-46.32945
354850;SP;SANTOS;3664546;FERNANDO CUSTODIO GOUVEIA;FERNANDO CUSTODIO GOUVEIA;;;M;AVENIDA SENADOR PINHEIRO MACHADO;121;VILA MATHIAS;11075001;-23.94590;-46.33440
354850;SP;SANTOS;5295319;RENATO BORDINI NOVATO;RENATO BORDINI NOVATO;;;M;AVENIDA WASHINGTON LUIZ;388;GONZAGA;11055000;-23.95548;-46.32633
354850;SP;SANTOS;3533743;INSTITUTO NEUROLOGICO DE SANTOS SC LTDA;INSTITUTO NEUROLOGICO DE SANTOS SC LTDA;68014141000105;;M;RUA VASCO DA GAMA;55;JABAQUARA;11013590;-23.94086;-46.33611
354850;SP;SANTOS;5770610;RODRIGO MAGNO MILAGRE;RODRIGO MAGNO MILAGRE;;;M;RUA DOUTOR CARVALHO DE MENDONCA;247;VILA BELMIRO;11070170;-23.95368;-46.33746
354850;SP;SANTOS;3335038;MIGUEL XIMENES DE REZENDE;MIGUEL XIMENES DE REZENDE;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;CAMPO GRANDE;11065002;-23.96307;-46.33850
354850;SP;SANTOS;3335895;CLINICA SANTA AMALIA;CLINICA MEDICA ANALIA CAMPOS LTDA;02032780000187;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;3339890;APARECIDA CALENDA VAZ;APARECIDA CALENDA VAZ;;;M;RUA GOITACAZES;06;GONZAGA;11055210;-24.21210;-46.84146
354850;SP;SANTOS;3538583;EDGAR MARCELO CONOUTO BORDA ALDUNATE;EDGAR MARCELO CONOUTO BORDA ALDUNATE;;;M;AVENIDA CONSELHEIRO NEBIAS;316;VILA MATHIAS;11015002;-23.94581;-46.32172
354850;SP;SANTOS;5449251;MULTIFISIO ASSISTENCIA FISIOTERAPICA SC LTDA;MULTIFISIO ASSISTENCIA FISIOTERAPICA SC LTDA;71547343000119;;M;RUA VALDOMIRO SILVEIRA;20;BOQUEIRAO;11055150;-23.96747;-46.32549
354850;SP;SANTOS;5861438;MARIA LUISA PATAVINO MAZZI;MARIA LUISA PATAVINO MAZZI;;;M;RUA GOIAS;225;GONZAGA;11050101;-23.96303;-46.32865
354850;SP;SANTOS;5058511;OZANIR CAMPOS COUTO;OZANIR CAMPOS COUTO;;;M;RUA BENJAMIN CONSTANT;78;EMBARE;11040140;-23.97039;-46.31651
354850;SP;SANTOS;5058694;RAFAEL CASSIO D AMBROSIO;RAFAEL CASSIO D AMBROSIO;;;M;AVENIDA DOUTOR CLAUDIO LUIZ DA COSTA;50;JABAQUARA;11075100;-23.94560;-46.33542
354850;SP;SANTOS;5058708;ANIBAL DE OLIVEIRA FORTUNA;ANIBAL DE OLIVEIRA FORTUNA;;;M;RUA GALEAO CARVALHAL;42;GONZAGA;11060916;-23.961;-46.334
354850;SP;SANTOS;5058716;MARCELO GOMES;MARCELO GOMES;;;M;RUA TOCANTINS;23;GONZAGA;11055340;-23.96270;-46.32953
354850;SP;SANTOS;5058732;DAYSE PEREIRA DA SILVA APARICIO;DAYSE PEREIRA DA SILVA APARICIO;;;M;RUA CASTRO ALVES;136;EMBARE;11040190;-23.96960;-46.31769
354850;SP;SANTOS;5689759;ROSANE REZENDE DE SOUZA GIULIANI;ROSANE REZENDE DE SOUZA GIULIANI;;;M;RUA MONSENHOR DE PAULA RODRIGUES;193;VILA BELMIRO;11075350;-23.95048;-46.33526
354850;SP;SANTOS;5689783;MARTHA REINISCH PERDICARIS;MARTHA REINISCH PERDICARIS;;;M;RUA MONSENHOR DE PAULA RODRIGUES;193;VILA BELMIRO;11075350;-23.95143;-46.33518
354850;SP;SANTOS;3384500;PAULO ROGERIO FERREIRA;PAULO ROGERIO FERREIRA;;;M;AVENIDA SENADOR PINHEIRO MACHADO;368;MARAPE;11075000;-23.95021;-46.34127
354850;SP;SANTOS;3384578;WALDIMIR CAROLLO DOS SANTOS;WALDIMIR CAROLLO DOS SANTOS;;;M;AVENIDA CONSELHEIRO NEBIAS;628;BOQUEIRAO;11045002;-23.96307;-46.32355
354850;SP;SANTOS;3384632;MESSIAS ELIAS NETO;MESSIAS ELIAS NETO;;;M;RUA REI ALBERTO I;367;PONTA DA PRAIA;11030381;-23.98499;-46.29690
354850;SP;SANTOS;5235456;ARISTIDES RODRIGUES JUNIOR;ARISTIDES RODRIGUES JUNIOR;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3386481;WALDYR DOS SANTOS;WALDYR DOS SANTOS;;;M;AVENIDA GENERAL FRANCISCO GLICERIO;239;JOSE MENINO;11065401;-23.96437;-46.34612
354850;SP;SANTOS;5295238;CINTIA RIBEIRO DE SOUZA;CINTIA RIBEIRO DE SOUZA;;;M;AVENIDA DOUTOR PEDRO LESSA;2721;EMBARE;11025003;-23.96628;-46.31622
354850;SP;SANTOS;5295262;CARLOS ALBERTO YOSHIMURA;CARLOS ALBERTO YOSHIMURA;;;M;RUA BARAO DE PARANAPIACABA;177;ENCRUZILHADA;11050250;-23.95663;-46.33150
354850;SP;SANTOS;5345480;MARCIA REGINA COLASANTE SALGADO;MARCIA REGINA COLASANTE SALGADO;;;M;RUA MAESTRO HEITOR VILLA LOBOS;210;PONTA DA PRAIA;11030240;-23.98374;-46.29810
354850;SP;SANTOS;5347726;LUIZ ANTONIO BRANDAO RAPOSO DO AMARAL;LUIZ ANTONIO BRANDAO RAPOSO DO AMARAL;;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060003;-23.95003;-46.33078
354850;SP;SANTOS;5347742;ISABEL CLAUDIA DE CARVALHO TEIXIERA;ISABEL CLAUDIA DE CARVALHO TEIXIERA;;;M;RUA SAO JOSE;38;EMBARE;11040200;-23.96545;-46.31537
354850;SP;SANTOS;5347750;LABORATORIO DE ANALISES CLINICA MENDEL S E LTDA;LABORATORIO DE ANALISES CLINICA MENDEL S E LTDA;08446282000167;;M;RUA OSWALDO COCHRANE;190;EMBARE;11040110;-23.97093;-46.31345
354850;SP;SANTOS;5295270;ELAINE ZURMA PARRI;ELAINE ZURMA PARRI;;;M;AVENIDA MARECHAL FLORIANO PEIXOTO;315;JOSE MENINO;11060303;-23.96693;-46.33881
354850;SP;SANTOS;5295289;MARIA INES CARRASCO GONCALVES ESPOSITO;MARIA INES CARRASCO GONCALVES ESPOSITO;;;M;AVENIDA DONA ANA COSTA;160;GONZAGA;11060000;-23.94517;-46.33019
354850;SP;SANTOS;5295297;ANILZA DE FRANCISCO FERREIRA;ANILZA DE FRANCISCO FERREIRA;;;M;AVENIDA CONSELHEIRO NEBIAS;730;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;5295300;ANA CLAUDIA FERNANDES;ANA CLAUDIA FERNANDES;;;M;AVENIDA AFONSO PENA;10;BOQUEIRAO;11020000;-23.95792;-46.32188
354850;SP;SANTOS;5295327;SERGIO LUIZ DOS SANTOS PRIOR;SERGIO LUIZ DOS SANTOS PRIOR;;;M;AVENIDA CONSELHEIRO NEBIAS;797;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;5295335;AMIPI;AMIPI CLINICA MEDICA PEDIATRICA INTENSIVA LTDA;07012283000130;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11035003;-23.94581;-46.32172
354850;SP;SANTOS;5295378;CLAUDIA CARNEIRO BITAR;CLAUDIA CARNEIRO BITAR;;;M;RUA CARLOS GOMES;17;CAMPO GRANDE;11075670;-23.95838;-46.34711
354850;SP;SANTOS;5295386;EXISTENCIA ANALISE;EXISTENCIA ANALISE CLINICA PSIC E CENTRO DE ESTUDOS LTDA;52264694000178;;M;AVENIDA DONA ANA COSTA;259;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;5295394;MARIA DA CONCEICAO SANTOS MORAES;MARIA DA CONCEICAO SANTOS MORAES;;;M;AVENIDA AFONSO PENA;418;EMBARE;11045001;-23.95792;-46.32188
354850;SP;SANTOS;5259630;ROSANGELA PAGLIUSO DE CAMPOS;ROSANGELA PAGLIUSO DE CAMPOS;;;M;RUA DOUTOR CARVALHO DE MENDONCA;230;VILA BELMIRO;11070101;-23.95368;-46.33746
354850;SP;SANTOS;5459214;ANA PAULA DE ANDRADE PAES LEME;ANA PAULA DE ANDRADE PAES LEME;;;M;PRACA CORONEL FERNANDO PRESTES;12;EMBARE;11020010;-23.96451;-46.31100
354850;SP;SANTOS;3705234;DALMAR DE CASTRO LORENA;DALMAR DE CASTRO LORENO;;;M;AVENIDA DONA ANA COSTA;259;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3705676;PAULA MAMMANA BASTOS CRUZ;PAULA MAMMANA BASTOS CRUZ;;;M;AVENIDA SIQUEIRA CAMPOS;651;EMBARE;11045201;-23.96262;-46.31820
